Intensity,85°C,55°C,25°C
9.94041634318428,0.92381469642873,0.982271865233766,1.02980955009661
29.8662686620355,0.980681221229956,1.0269341037992,1.06869151389421
59.481919883838,1.00554254627692,1.05050929099926,1.08841229421349
99.2483836292656,1.02210207188838,1.06514428427698,1.10304461638457
119.040491219711,1.0265481288898,1.0689479401316,1.10749067338598
