Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1223393,-,-,-,40.33,-74.66,0,32,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2013,1,1,0,30,0.8,1.1,0.065,0.61,0,0,0,0,6,-0.9,0,0,0,0,0.31,88.47,121.03,0.9400000000000001,0.12,1011,1.3,246,1.9000000000000001
2013,1,1,1,30,1.1,1.12,0.067,0.61,0,0,0,0,6,-0.8,0,0,0,0,0.308,87.21000000000001,132.45,0.9400000000000001,0.12,1010,1.5,250,2.1
2013,1,1,2,30,1.3,1.1500000000000001,0.066,0.61,0,0,0,0,6,-0.6000000000000001,0,0,0,0,0.309,87.19,143.67000000000002,0.9400000000000001,0.12,1010,1.5,251,2.1
2013,1,1,3,30,1,1.2,0.063,0.61,0,0,0,0,6,-0.4,0,0,0,0,0.308,90.47,153.98,0.9400000000000001,0.12,1009,1.4000000000000001,249,1.8
2013,1,1,4,30,0.6000000000000001,1.25,0.063,0.61,0,0,0,0,6,-0.4,0,0,0,0,0.307,93.03,161.38,0.9400000000000001,0.12,1009,1.3,251,1.8
2013,1,1,5,30,0.4,1.29,0.063,0.61,0,0,0,0,6,-0.5,0,0,0,0,0.307,93.96000000000001,161.69,0.9400000000000001,0.12,1008,1.2000000000000002,256,1.7000000000000002
2013,1,1,6,30,0.30000000000000004,1.32,0.06,0.61,0,0,0,0,6,-0.5,0,0,0,0,0.307,94.05,154.64000000000001,0.9400000000000001,0.12,1009,1.2000000000000002,262,1.6
2013,1,1,7,30,0.1,1.35,0.059000000000000004,0.61,0,0,0,0,6,-0.7000000000000001,0,0,0,0,0.306,94.34,144.45000000000002,0.9400000000000001,0.12,1009,1.2000000000000002,265,1.5
2013,1,1,8,30,-0.2,1.3800000000000001,0.06,0.61,0,0,0,0,7,-0.9,0,0,0,0,0.307,95.2,133.26,0.9400000000000001,0.12,1008,1.1,265,1.5
2013,1,1,9,30,-0.30000000000000004,1.3900000000000001,0.06,0.61,0,0,0,0,7,-1,0,0,0,0,0.307,94.97,121.84,0.9400000000000001,0.12,1008,1.2000000000000002,265,1.5
2013,1,1,10,30,-0.30000000000000004,1.4000000000000001,0.059000000000000004,0.61,0,0,0,0,7,-1.1,0,0,0,0,0.306,94.32000000000001,110.55,0.93,0.12,1008,1.2000000000000002,264,1.4000000000000001
2013,1,1,11,30,-0.2,1.41,0.059000000000000004,0.61,0,0,0,0,7,-1.2000000000000002,0,0,0,0,0.305,92.75,99.67,0.93,0.12,1009,1.2000000000000002,264,1.5
2013,1,1,12,30,0.4,1.41,0.063,0.61,0,0,0,7,7,-1.2000000000000002,0,0,7,0,0.303,88.76,89.03,0.93,0.12,1009,1.2000000000000002,265,1.5
2013,1,1,13,30,1.4000000000000001,1.3900000000000001,0.069,0.61,47,537,138,7,6,-0.8,33,0,7,33,0.301,85.3,80.17,0.9400000000000001,0.12,1009,1.2000000000000002,266,1.6
2013,1,1,14,30,2.2,1.3800000000000001,0.075,0.61,67,704,279,0,6,-0.2,100,8,0,102,0.299,84.02,72.48,0.9400000000000001,0.12,1009,1.2000000000000002,271,1.5
2013,1,1,15,30,2.7,1.37,0.076,0.61,77,786,386,0,6,0.30000000000000004,51,0,0,51,0.298,83.96000000000001,66.8,0.93,0.12,1008,1.2000000000000002,280,1.5
2013,1,1,16,30,2.9000000000000004,1.37,0.076,0.61,81,825,447,0,6,0.6000000000000001,142,7,0,145,0.296,84.77,63.690000000000005,0.93,0.12,1008,1.1,291,1.5
2013,1,1,17,30,2.9000000000000004,1.36,0.076,0.61,82,826,449,0,6,0.6000000000000001,115,3,0,116,0.295,85.13,63.56,0.93,0.12,1008,1.1,299,1.5
2013,1,1,18,30,2.6,1.33,0.074,0.61,77,793,394,0,6,0.6000000000000001,87,2,0,88,0.294,86.46000000000001,66.43,0.93,0.12,1008,1.2000000000000002,307,1.4000000000000001
2013,1,1,19,30,1.9000000000000001,1.32,0.067,0.61,65,729,291,0,6,0.30000000000000004,91,5,0,93,0.292,88.82000000000001,71.93,0.92,0.12,1008,1.1,316,1.4000000000000001
2013,1,1,20,30,1,1.29,0.06,0.61,47,576,152,0,7,-0.4,41,1,0,41,0.292,90.68,79.47,0.93,0.12,1008,1.1,324,1.4000000000000001
2013,1,1,21,30,0.1,1.27,0.053,0.61,14,185,20,7,7,-1.4000000000000001,5,0,7,5,0.293,89.73,88.31,0.93,0.12,1009,1,330,1.4000000000000001
2013,1,1,22,30,-0.5,1.26,0.049,0.61,0,0,0,0,6,-2.2,0,0,0,0,0.293,87.99,98.79,0.93,0.12,1009,0.9,333,1.4000000000000001
2013,1,1,23,30,-1,1.27,0.047,0.61,0,0,0,0,7,-3,0,0,0,0,0.293,86.55,109.63,0.93,0.12,1010,0.8,332,1.4000000000000001
2013,1,2,0,30,-1.4000000000000001,1.28,0.045,0.61,0,0,0,0,7,-3.7,0,0,0,0,0.293,84.5,120.9,0.93,0.12,1011,0.7000000000000001,331,1.4000000000000001
2013,1,2,1,30,-1.9000000000000001,1.29,0.042,0.61,0,0,0,0,6,-4.4,0,0,0,0,0.294,83.10000000000001,132.31,0.93,0.12,1011,0.6000000000000001,331,1.5
2013,1,2,2,30,-2.4000000000000004,1.29,0.039,0.61,0,0,0,0,7,-5.1000000000000005,0,0,0,0,0.294,81.56,143.53,0.92,0.12,1012,0.5,330,1.5
2013,1,2,3,30,-3.1,1.3,0.036000000000000004,0.61,0,0,0,0,6,-5.9,0,0,0,0,0.295,80.86,153.84,0.92,0.12,1012,0.5,330,1.6
2013,1,2,4,30,-3.8000000000000003,1.3,0.033,0.61,0,0,0,0,7,-7,0,0,0,0,0.296,78.67,161.26,0.91,0.12,1012,0.4,333,1.7000000000000002
2013,1,2,5,30,-4.4,1.31,0.032,0.61,0,0,0,0,7,-7.7,0,0,0,0,0.297,77.49,161.64000000000001,0.91,0.12,1012,0.4,338,1.7000000000000002
2013,1,2,6,30,-4.7,1.3,0.031,0.61,0,0,0,0,6,-8.200000000000001,0,0,0,0,0.297,76.51,154.65,0.91,0.12,1012,0.4,341,1.6
2013,1,2,7,30,-5,1.31,0.031,0.61,0,0,0,0,6,-8.5,0,0,0,0,0.298,76.45,144.48,0.9,0.12,1012,0.4,342,1.5
2013,1,2,8,30,-5.300000000000001,1.32,0.031,0.61,0,0,0,0,6,-8.8,0,0,0,0,0.299,76.53,133.3,0.9,0.12,1012,0.4,342,1.4000000000000001
2013,1,2,9,30,-5.5,1.32,0.032,0.61,0,0,0,0,6,-9,0,0,0,0,0.299,76.5,121.88,0.9,0.12,1012,0.4,341,1.4000000000000001
2013,1,2,10,30,-5.6000000000000005,1.32,0.034,0.61,0,0,0,0,6,-9.200000000000001,0,0,0,0,0.3,76,110.59,0.9,0.12,1012,0.4,339,1.4000000000000001
2013,1,2,11,30,-5.6000000000000005,1.33,0.035,0.61,0,0,0,0,6,-9.3,0,0,0,0,0.302,75.39,99.69,0.9,0.12,1013,0.4,333,1.3
2013,1,2,12,30,-5.300000000000001,1.33,0.037,0.61,0,0,0,7,7,-9.3,0,0,7,0,0.303,73.42,89.03,0.91,0.12,1014,0.4,326,1.4000000000000001
2013,1,2,13,30,-4.2,1.33,0.039,0.61,42,645,152,7,7,-9.700000000000001,83,21,7,86,0.305,65.76,80.16,0.91,0.12,1014,0.4,319,1.6
2013,1,2,14,30,-2.6,1.32,0.038,0.61,56,812,301,0,7,-9.200000000000001,159,138,0,200,0.306,60.63,72.46000000000001,0.92,0.12,1014,0.4,312,1.8
2013,1,2,15,30,-1.3,1.23,0.047,0.61,68,872,413,0,7,-8.6,193,282,0,304,0.306,57.550000000000004,66.74,0.93,0.12,1014,0.4,307,2
2013,1,2,16,30,-0.6000000000000001,1.23,0.047,0.61,72,905,474,0,7,-8.3,200,367,0,363,0.304,56.2,63.61,0.93,0.12,1014,0.4,305,2.1
2013,1,2,17,30,-0.30000000000000004,1.24,0.045,0.61,71,909,478,0,4,-8,271,148,0,337,0.301,56.01,63.46,0.92,0.12,1013,0.4,307,2.2
2013,1,2,18,30,-0.30000000000000004,1.27,0.039,0.61,65,890,423,0,7,-7.7,168,389,0,324,0.298,57.230000000000004,66.31,0.92,0.12,1014,0.4,311,2.1
2013,1,2,19,30,-0.8,1.29,0.037,0.61,57,814,311,0,0,-7.4,57,814,0,311,0.296,60.910000000000004,71.8,0.92,0.12,1014,0.5,314,2
2013,1,2,20,30,-1.9000000000000001,1.29,0.037,0.61,43,662,166,0,0,-6.9,43,662,0,166,0.295,68.44,79.33,0.92,0.12,1015,0.5,315,1.6
2013,1,2,21,30,-3,1.29,0.038,0.61,15,254,23,0,1,-6.5,15,254,0,23,0.294,76.7,88.17,0.92,0.12,1015,0.5,313,1.3
2013,1,2,22,30,-3.2,1.3,0.038,0.61,0,0,0,0,0,-6.2,0,0,0,0,0.295,79.57000000000001,98.65,0.92,0.12,1016,0.5,308,1.2000000000000002
2013,1,2,23,30,-3.3000000000000003,1.32,0.038,0.61,0,0,0,0,0,-5.9,0,0,0,0,0.295,82.36,109.49000000000001,0.92,0.12,1017,0.6000000000000001,303,1.2000000000000002
2013,1,3,0,30,-3.3000000000000003,1.34,0.037,0.61,0,0,0,0,1,-5.800000000000001,0,0,0,0,0.295,82.81,120.76,0.92,0.12,1017,0.6000000000000001,302,1.1
2013,1,3,1,30,-3.3000000000000003,1.36,0.037,0.61,0,0,0,0,0,-5.7,0,0,0,0,0.295,83.25,132.17000000000002,0.92,0.12,1017,0.6000000000000001,304,1.1
2013,1,3,2,30,-3.4000000000000004,1.36,0.038,0.61,0,0,0,0,7,-5.7,0,0,0,0,0.295,84.21000000000001,143.39000000000001,0.92,0.12,1017,0.5,306,1.1
2013,1,3,3,30,-3.4000000000000004,1.36,0.039,0.61,0,0,0,0,4,-5.7,0,0,0,0,0.294,84.10000000000001,153.70000000000002,0.92,0.12,1018,0.5,309,1.1
2013,1,3,4,30,-3.4000000000000004,1.36,0.041,0.61,0,0,0,0,4,-5.7,0,0,0,0,0.294,84.17,161.13,0.92,0.12,1017,0.5,315,1.2000000000000002
2013,1,3,5,30,-3.5,1.36,0.042,0.61,0,0,0,0,8,-5.7,0,0,0,0,0.294,84.72,161.57,0.92,0.12,1017,0.5,323,1.3
2013,1,3,6,30,-3.7,1.36,0.044,0.61,0,0,0,0,7,-5.800000000000001,0,0,0,0,0.294,85.66,154.64000000000001,0.92,0.12,1018,0.5,330,1.4000000000000001
2013,1,3,7,30,-3.9000000000000004,1.36,0.046,0.61,0,0,0,0,7,-5.9,0,0,0,0,0.295,85.9,144.5,0.92,0.12,1018,0.5,336,1.4000000000000001
2013,1,3,8,30,-4.1000000000000005,1.36,0.047,0.61,0,0,0,0,7,-6.2,0,0,0,0,0.296,85.60000000000001,133.33,0.92,0.12,1018,0.5,341,1.3
2013,1,3,9,30,-4.5,1.37,0.047,0.61,0,0,0,0,7,-6.5,0,0,0,0,0.298,86.13,121.91,0.91,0.12,1018,0.5,346,1.2000000000000002
2013,1,3,10,30,-5,1.3800000000000001,0.047,0.61,0,0,0,0,7,-6.7,0,0,0,0,0.299,87.54,110.62,0.91,0.12,1018,0.5,348,1.1
2013,1,3,11,30,-5.300000000000001,1.3900000000000001,0.048,0.61,0,0,0,0,7,-7.1000000000000005,0,0,0,0,0.299,87.26,99.71000000000001,0.91,0.12,1018,0.5,348,1
2013,1,3,12,30,-4.9,1.3900000000000001,0.05,0.61,0,0,0,7,7,-7.4,0,0,7,0,0.298,82.94,89.03,0.91,0.12,1018,0.5,344,1.1
2013,1,3,13,30,-3.4000000000000004,1.4000000000000001,0.052000000000000005,0.61,44,608,148,7,8,-7.800000000000001,93,69,7,105,0.299,71.33,80.15,0.91,0.12,1018,0.5,333,1.1
2013,1,3,14,30,-1.8,1.41,0.053,0.61,61,778,296,0,7,-7.7,146,214,0,211,0.3,64.13,72.42,0.91,0.12,1018,0.5,314,1.2000000000000002
2013,1,3,15,30,-0.7000000000000001,1.4000000000000001,0.055,0.61,70,853,408,0,7,-7.2,171,375,0,319,0.302,61.56,66.69,0.91,0.12,1017,0.5,296,1.4000000000000001
2013,1,3,16,30,0,1.4000000000000001,0.056,0.61,75,885,469,0,7,-7,211,320,0,353,0.304,59.5,63.53,0.91,0.12,1016,0.5,287,1.5
2013,1,3,17,30,0.5,1.42,0.056,0.61,75,879,469,0,7,-6.7,173,451,0,376,0.305,58.58,63.35,0.91,0.12,1015,0.6000000000000001,282,1.7000000000000002
2013,1,3,18,30,0.7000000000000001,1.33,0.045,0.61,67,865,416,0,0,-6.300000000000001,67,865,0,416,0.306,59.35,66.19,0.91,0.12,1015,0.6000000000000001,277,1.7000000000000002
2013,1,3,19,30,0.30000000000000004,1.36,0.048,0.61,61,790,309,0,0,-5.9,61,790,0,309,0.308,63.04,71.66,0.92,0.12,1015,0.6000000000000001,274,1.6
2013,1,3,20,30,-1.1,1.37,0.05,0.61,46,623,163,0,0,-5.4,46,623,0,163,0.312,72.71000000000001,79.19,0.92,0.12,1015,0.7000000000000001,271,1.3
2013,1,3,21,30,-2.8000000000000003,1.34,0.048,0.61,15,229,23,0,0,-5.2,15,229,0,23,0.316,83.3,88.04,0.92,0.12,1015,0.7000000000000001,266,1.2000000000000002
2013,1,3,22,30,-3.4000000000000004,1.32,0.045,0.61,0,0,0,0,0,-5.5,0,0,0,0,0.321,85.34,98.5,0.91,0.12,1015,0.7000000000000001,263,1.3
2013,1,3,23,30,-3.6,1.3,0.039,0.61,0,0,0,0,0,-5.5,0,0,0,0,0.327,86.4,109.35000000000001,0.9,0.12,1016,0.7000000000000001,261,1.3
2013,1,4,0,30,-3.9000000000000004,1.32,0.036000000000000004,0.61,0,0,0,0,0,-5.6000000000000005,0,0,0,0,0.334,88.18,120.61,0.9,0.12,1016,0.7000000000000001,259,1.4000000000000001
2013,1,4,1,30,-4,1.35,0.037,0.61,0,0,0,0,0,-5.6000000000000005,0,0,0,0,0.341,88.8,132.03,0.9,0.12,1016,0.7000000000000001,257,1.4000000000000001
2013,1,4,2,30,-3.9000000000000004,1.37,0.04,0.61,0,0,0,0,1,-5.4,0,0,0,0,0.34700000000000003,89.19,143.24,0.91,0.12,1015,0.7000000000000001,254,1.5
2013,1,4,3,30,-3.9000000000000004,1.4000000000000001,0.042,0.61,0,0,0,0,0,-5.1000000000000005,0,0,0,0,0.35000000000000003,91.05,153.55,0.91,0.12,1015,0.7000000000000001,252,1.5
2013,1,4,4,30,-3.6,1.42,0.044,0.61,0,0,0,0,4,-4.800000000000001,0,0,0,0,0.35100000000000003,91.19,161,0.91,0.12,1015,0.7000000000000001,258,1.7000000000000002
2013,1,4,5,30,-3.4000000000000004,1.44,0.047,0.61,0,0,0,0,1,-4.5,0,0,0,0,0.35000000000000003,92.42,161.51,0.91,0.12,1015,0.7000000000000001,267,1.8
2013,1,4,6,30,-3.4000000000000004,1.45,0.048,0.61,0,0,0,0,0,-4.4,0,0,0,0,0.34800000000000003,93.10000000000001,154.64000000000001,0.91,0.12,1015,0.6000000000000001,274,1.8
2013,1,4,7,30,-3.4000000000000004,1.46,0.048,0.61,0,0,0,0,0,-4.4,0,0,0,0,0.34500000000000003,92.62,144.52,0.91,0.12,1015,0.6000000000000001,276,1.9000000000000001
2013,1,4,8,30,-3.3000000000000003,1.46,0.047,0.61,0,0,0,0,1,-4.5,0,0,0,0,0.342,91.15,133.36,0.92,0.12,1015,0.6000000000000001,276,1.9000000000000001
2013,1,4,9,30,-3.2,1.46,0.048,0.61,0,0,0,0,4,-4.6000000000000005,0,0,0,0,0.339,89.8,121.94,0.92,0.12,1015,0.6000000000000001,274,1.8
2013,1,4,10,30,-3.2,1.46,0.05,0.61,0,0,0,0,4,-4.7,0,0,0,0,0.338,89.18,110.64,0.92,0.12,1015,0.6000000000000001,270,1.7000000000000002
2013,1,4,11,30,-3.1,1.44,0.053,0.61,0,0,0,0,4,-4.7,0,0,0,0,0.338,88.7,99.72,0.93,0.12,1016,0.6000000000000001,265,1.6
2013,1,4,12,30,-2.3000000000000003,1.42,0.057,0.61,0,0,0,0,0,-4.7,0,0,0,0,0.337,83.53,89.04,0.93,0.12,1015,0.6000000000000001,260,1.8
2013,1,4,13,30,-0.6000000000000001,1.41,0.058,0.61,45,587,146,7,4,-4,41,0,7,41,0.335,77.60000000000001,80.13,0.93,0.12,1015,0.6000000000000001,257,2.1
2013,1,4,14,30,0.9,1.42,0.052000000000000005,0.61,60,771,294,0,4,-3.8000000000000003,65,0,0,65,0.331,70.91,72.39,0.93,0.12,1015,0.6000000000000001,259,2.4000000000000004
2013,1,4,15,30,1.7000000000000002,1.4000000000000001,0.045,0.61,66,853,405,7,4,-4.6000000000000005,142,1,7,143,0.325,62.910000000000004,66.62,0.92,0.12,1015,0.7000000000000001,263,2.6
2013,1,4,16,30,2.2,1.3900000000000001,0.047,0.61,71,883,466,0,4,-4.5,190,6,0,193,0.32,61.09,63.440000000000005,0.93,0.12,1014,0.7000000000000001,264,2.7
2013,1,4,17,30,2.5,1.3900000000000001,0.05,0.61,73,881,469,0,4,-4.1000000000000005,140,0,0,140,0.316,61.82,63.24,0.93,0.12,1013,0.7000000000000001,264,2.7
2013,1,4,18,30,2.4000000000000004,1.43,0.062,0.61,74,831,411,0,4,-3.7,216,27,0,227,0.312,64.17,66.05,0.9400000000000001,0.12,1012,0.8,265,2.6
2013,1,4,19,30,1.9000000000000001,1.44,0.06,0.61,64,761,306,0,0,-3.4000000000000004,64,761,0,306,0.311,68.14,71.52,0.9400000000000001,0.12,1012,0.8,266,2.5
2013,1,4,20,30,1,1.41,0.06,0.61,49,603,163,0,0,-3.1,49,603,0,163,0.311,74.27,79.04,0.9500000000000001,0.12,1012,0.8,265,2.2
2013,1,4,21,30,0.2,1.4000000000000001,0.061,0.61,16,210,24,0,0,-2.9000000000000004,16,210,0,24,0.312,79.45,87.91,0.9500000000000001,0.12,1012,0.8,264,2.2
2013,1,4,22,30,-0.2,1.41,0.055,0.61,0,0,0,0,0,-2.9000000000000004,0,0,0,0,0.312,81.78,98.36,0.9400000000000001,0.12,1012,0.8,265,2.2
2013,1,4,23,30,-0.5,1.41,0.05,0.61,0,0,0,0,0,-3,0,0,0,0,0.314,83.49,109.2,0.93,0.12,1012,0.8,266,2.2
2013,1,5,0,30,-0.6000000000000001,1.4000000000000001,0.045,0.61,0,0,0,0,0,-3,0,0,0,0,0.315,84.04,120.46000000000001,0.93,0.12,1012,0.7000000000000001,266,2.1
2013,1,5,1,30,-0.8,1.37,0.042,0.61,0,0,0,0,0,-2.9000000000000004,0,0,0,0,0.317,85.63,131.88,0.92,0.12,1013,0.7000000000000001,268,2.1
2013,1,5,2,30,-0.9,1.37,0.04,0.61,0,0,0,0,0,-2.9000000000000004,0,0,0,0,0.317,86.33,143.09,0.92,0.12,1013,0.6000000000000001,271,2.1
2013,1,5,3,30,-1.1,1.41,0.039,0.61,0,0,0,0,0,-3,0,0,0,0,0.316,87.11,153.4,0.92,0.12,1013,0.6000000000000001,275,2
2013,1,5,4,30,-1.4000000000000001,1.43,0.04,0.61,0,0,0,0,0,-3.2,0,0,0,0,0.314,87.84,160.86,0.92,0.12,1014,0.6000000000000001,279,2
2013,1,5,5,30,-1.7000000000000002,1.42,0.042,0.61,0,0,0,0,0,-3.5,0,0,0,0,0.313,87.66,161.43,0.93,0.12,1014,0.5,282,1.9000000000000001
2013,1,5,6,30,-2.1,1.4000000000000001,0.043000000000000003,0.61,0,0,0,0,0,-3.9000000000000004,0,0,0,0,0.313,87.63,154.62,0.92,0.12,1014,0.5,283,1.8
2013,1,5,7,30,-2.4000000000000004,1.3900000000000001,0.043000000000000003,0.61,0,0,0,0,0,-4.3,0,0,0,0,0.312,87.06,144.53,0.92,0.12,1015,0.5,283,1.8
2013,1,5,8,30,-2.9000000000000004,1.37,0.042,0.61,0,0,0,0,0,-4.6000000000000005,0,0,0,0,0.311,88,133.38,0.92,0.12,1015,0.4,282,1.7000000000000002
2013,1,5,9,30,-3.4000000000000004,1.35,0.041,0.61,0,0,0,0,0,-5,0,0,0,0,0.311,88.76,121.96000000000001,0.92,0.12,1016,0.4,278,1.6
2013,1,5,10,30,-3.7,1.32,0.041,0.61,0,0,0,0,0,-5.2,0,0,0,0,0.311,89.19,110.66,0.92,0.12,1018,0.4,274,1.6
2013,1,5,11,30,-3.9000000000000004,1.29,0.041,0.61,0,0,0,0,1,-5.4,0,0,0,0,0.311,89.59,99.73,0.92,0.12,1019,0.5,272,1.5
2013,1,5,12,30,-3,1.27,0.041,0.61,0,0,0,0,0,-5.4,0,0,0,0,0.311,83.4,89.03,0.92,0.12,1020,0.5,273,1.6
2013,1,5,13,30,-0.9,1.26,0.041,0.61,42,628,150,0,0,-4.7,42,628,0,150,0.31,75.44,80.11,0.91,0.12,1021,0.5,277,1.8
2013,1,5,14,30,1.1,1.26,0.04,0.61,57,798,299,0,0,-3.9000000000000004,57,798,0,299,0.309,69.39,72.34,0.91,0.12,1022,0.5,289,2
2013,1,5,15,30,2.6,1.1500000000000001,0.048,0.61,69,861,411,0,0,-3.4000000000000004,69,861,0,411,0.307,64.61,66.55,0.91,0.12,1022,0.5,300,2
2013,1,5,16,30,3.4000000000000004,1.1400000000000001,0.048,0.61,73,894,474,0,0,-3,73,894,0,474,0.304,63.02,63.34,0.91,0.12,1021,0.5,307,1.8
2013,1,5,17,30,3.9000000000000004,1.11,0.048,0.61,73,897,478,0,0,-2.8000000000000003,73,897,0,478,0.301,61.83,63.11,0.9,0.12,1020,0.5,311,1.6
2013,1,5,18,30,3.9000000000000004,1.08,0.051000000000000004,0.61,70,864,423,0,0,-2.5,70,864,0,423,0.299,62.81,65.91,0.9,0.12,1020,0.5,310,1.3
2013,1,5,19,30,3.2,1.08,0.049,0.61,62,788,313,0,0,-2.1,62,788,0,313,0.297,68.15,71.37,0.9,0.12,1020,0.6000000000000001,305,0.9
2013,1,5,20,30,1.4000000000000001,1.1300000000000001,0.047,0.61,46,639,169,0,0,-0.6000000000000001,46,639,0,169,0.296,86.74,78.89,0.9,0.12,1020,0.6000000000000001,300,0.9
2013,1,5,21,30,-0.1,1.19,0.044,0.61,16,256,26,7,4,-3,13,0,7,13,0.295,80.79,87.76,0.89,0.12,1021,0.6000000000000001,296,1.1
2013,1,5,22,30,-0.6000000000000001,1.22,0.042,0.61,0,0,0,0,4,-3.7,0,0,0,0,0.295,79.69,98.2,0.89,0.12,1021,0.6000000000000001,292,1.2000000000000002
2013,1,5,23,30,-0.7000000000000001,1.24,0.042,0.61,0,0,0,0,7,-3.7,0,0,0,0,0.295,80.06,109.05,0.89,0.12,1021,0.6000000000000001,285,1.1
2013,1,6,0,30,-0.9,1.25,0.043000000000000003,0.61,0,0,0,0,7,-3.8000000000000003,0,0,0,0,0.296,80.89,120.31,0.89,0.14,1020,0.7000000000000001,276,1.1
2013,1,6,1,30,-1.2000000000000002,1.24,0.045,0.61,0,0,0,0,7,-3.6,0,0,0,0,0.297,83.84,131.73,0.89,0.14,1020,0.8,262,0.9
2013,1,6,2,30,-1.1,1.2,0.053,0.61,0,0,0,0,7,-3,0,0,0,0,0.298,86.74,142.94,0.9,0.14,1020,1,251,0.8
2013,1,6,3,30,-0.8,1.1500000000000001,0.059000000000000004,0.61,0,0,0,0,7,-2.5,0,0,0,0,0.299,88.13,153.24,0.91,0.14,1019,1.1,240,0.8
2013,1,6,4,30,-0.8,1.11,0.061,0.61,0,0,0,0,7,-2.4000000000000004,0,0,0,0,0.302,88.8,160.72,0.9,0.14,1018,1.2000000000000002,227,0.8
2013,1,6,5,30,-1,1.12,0.06,0.61,0,0,0,0,7,-2.4000000000000004,0,0,0,0,0.305,90.12,161.34,0.9,0.14,1018,1.3,229,0.8
2013,1,6,6,30,-1.1,1.1500000000000001,0.064,0.61,0,0,0,0,7,-2.4000000000000004,0,0,0,0,0.309,90.74,154.6,0.9,0.14,1018,1.4000000000000001,238,0.9
2013,1,6,7,30,-1.1,1.19,0.07,0.61,0,0,0,0,7,-2.4000000000000004,0,0,0,0,0.313,91.21000000000001,144.54,0.91,0.14,1017,1.5,232,0.9
2013,1,6,8,30,-1.2000000000000002,1.18,0.074,0.61,0,0,0,0,7,-2.1,0,0,0,0,0.317,93.38,133.4,0.92,0.14,1016,1.4000000000000001,215,1
2013,1,6,9,30,-1.6,1.1400000000000001,0.077,0.61,0,0,0,0,7,-2,0,0,0,0,0.319,97.38,121.98,0.93,0.14,1016,1.3,205,1
2013,1,6,10,30,-1.8,1.1,0.079,0.61,0,0,0,0,4,-1.8,0,0,0,0,0.319,100,110.67,0.9400000000000001,0.14,1015,1.1,205,1.1
2013,1,6,11,30,-1.4000000000000001,1.09,0.076,0.61,0,0,0,0,4,-1.4000000000000001,0,0,0,0,0.317,99.91,99.73,0.9400000000000001,0.14,1015,1,212,1.2000000000000002
2013,1,6,12,30,-0.4,1.12,0.073,0.61,0,0,0,7,4,-0.9,0,0,7,0,0.315,96.12,89.02,0.93,0.14,1015,0.9,225,1.3
2013,1,6,13,30,0.9,1.1500000000000001,0.066,0.61,47,548,141,0,0,-0.2,47,548,0,141,0.314,92.41,80.08,0.92,0.14,1015,0.9,241,1.5
2013,1,6,14,30,2.3000000000000003,1.18,0.055,0.61,61,747,288,0,4,0.30000000000000004,153,12,0,157,0.313,86.58,72.29,0.9,0.14,1015,0.9,256,1.5
2013,1,6,15,30,4,1.22,0.043000000000000003,0.61,65,845,403,0,0,0.7000000000000001,65,845,0,403,0.313,78.98,66.47,0.89,0.14,1014,0.9,263,1.4000000000000001
2013,1,6,16,30,5.4,1.21,0.041,0.61,68,881,465,0,0,0.5,68,881,0,465,0.313,70.55,63.230000000000004,0.88,0.14,1013,0.9,264,1.3
2013,1,6,17,30,6.1000000000000005,1.2,0.042,0.61,69,882,470,0,0,0.1,69,882,0,470,0.312,65.27,62.980000000000004,0.89,0.14,1012,0.9,263,1.3
2013,1,6,18,30,6.2,1.23,0.043000000000000003,0.61,66,853,417,0,0,0.2,66,853,0,417,0.312,65.49,65.77,0.89,0.14,1012,0.9,259,1.1
2013,1,6,19,30,5,1.23,0.044,0.61,59,783,311,0,0,1,59,783,0,311,0.312,75.15,71.21000000000001,0.89,0.14,1012,0.9,252,0.8
2013,1,6,20,30,2.5,1.23,0.045,0.61,45,632,169,0,0,1.6,45,632,0,169,0.312,93.49,78.73,0.89,0.14,1011,0.9,245,0.7000000000000001
