bandgap,wl,pero,si
1.55,1200,3.96484527642549e-17,0.0051571061795893
1.55,1210,-1.08843985598812e-17,0.0029737509016418
1.55,1220,-4.44771242667026e-18,0.0018616518529845
1.55,1230,3.5086710897431e-17,0.0013003142024694
1.55,1240,-2.81775217039103e-17,0.0006298293094814
1.56,300,0.0394662755315986,2.80962486527239e-11
1.56,310,0.0670033678831125,1.27955197559665e-10
1.56,320,0.103729325485731,4.58400590233709e-10
1.56,330,0.136636560556817,8.79281557876969e-10
1.56,340,0.158386746071238,8.46407310975277e-10
1.56,350,0.199177912257734,5.76487280797401e-10
1.56,360,0.27132713345585,3.12803692236929e-10
1.56,370,0.365562537713148,3.07496435388579e-10
1.56,380,0.470918112265451,5.06568566028881e-10
1.56,390,0.566180276961359,9.53068505600882e-10
1.56,400,0.638173762023484,2.321232473852e-09
1.56,410,0.682031233158327,9.43723888470192e-09
1.56,420,0.700955921657476,4.01982824059023e-08
1.56,430,0.707901984368294,2.2155613378069e-07
1.56,440,0.711235302430472,1.2954222051145e-06
1.56,450,0.717625256180402,6.44592430024552e-06
1.56,460,0.730649814191767,1.99515573206251e-05
1.56,470,0.747536770075241,4.26150671446861e-05
1.56,480,0.762519874223043,6.45128989974289e-05
1.56,490,0.775376017695517,8.20458019853112e-05
1.56,500,0.789461732113136,9.77707239068586e-05
1.56,510,0.808366787466484,0.0001318090202668
1.56,520,0.830317380784551,0.0002196597569463
1.56,530,0.848884664367572,0.0004128366690385
1.56,540,0.861162145304446,0.000953316103347
1.56,550,0.869453113371003,0.0023077192631308
1.56,560,0.873447809789112,0.0044927248657547
1.56,570,0.875496800846555,0.0080135172957279
1.56,580,0.87650281712251,0.0132105192513577
1.56,590,0.875061667199839,0.0204228956119585
1.56,600,0.869179123105446,0.0295427327794591
1.56,610,0.860662382502648,0.0391791149192245
1.56,620,0.85164522065676,0.0495456232187495
1.56,630,0.846527760421282,0.0601607858501104
1.56,640,0.842646834346036,0.0720758128764046
1.56,650,0.835724045396022,0.0868905913137983
1.56,660,0.826764298112703,0.103270317938677
1.56,670,0.816098013563985,0.120260045328318
1.56,680,0.807252611312727,0.13430142391571
1.56,690,0.791649730034976,0.150328221488379
1.56,700,0.775757191298209,0.164467335090208
1.56,710,0.763209136546816,0.174859297058085
1.56,720,0.749591632979998,0.18699603523843
1.56,730,0.739910310291592,0.19614894020662
1.56,740,0.728963671097293,0.207908089586096
1.56,750,0.719694089773077,0.219176001343401
1.56,760,0.713697769524466,0.227379216497309
1.56,770,0.702641356874875,0.240846484488845
1.56,780,0.685958979181272,0.259679341240508
1.56,790,0.620266339030364,0.327427683199629
1.56,800,0.451391861157901,0.498427026870983
1.56,810,0.235374422612624,0.716095250816241
1.56,820,0.0890842973983389,0.861410200738894
1.56,830,0.0149232226702882,0.93288796117759
1.56,840,4.6302149674491296e-11,0.944888252737852
1.56,850,-1.6098715286859e-17,0.942304192315979
1.56,860,1.07254269171798e-17,0.940321235693799
1.56,870,-5.9261527453441504e-21,0.939066299778924
1.56,880,-2.67843775932003e-17,0.938612303966694
1.56,890,-1.07071389878356e-17,0.938179999133698
1.56,900,1.60419479474307e-17,0.937360449480342
1.56,910,4.27148759963728e-17,0.937343710287513
1.56,920,5.32910399149362e-18,0.934951659976488
1.56,930,3.72440775973609e-17,0.931941676196691
1.56,940,4.79022780343277e-17,0.930001640498293
1.56,950,-5.87257903806676e-17,0.928668701414361
1.56,960,5.9065375865243004e-21,0.924289155466514
1.56,970,2.5679548765904304e-19,0.919400325033418
1.56,980,5.7001635398861e-18,0.911747611228935
1.56,990,-2.5657092771421702e-17,0.901857824800048
1.56,1000,1.85924119587761e-17,0.881886373960679
1.56,1010,4.09126975222724e-17,0.85924100203988
1.56,1020,-5.8142434759755e-17,0.828003944481419
1.56,1030,2.40363093960798e-17,0.784468522196907
1.56,1040,-1.44280916064208e-17,0.744322185918501
1.56,1050,3.89655396424938e-17,0.716275584582903
1.56,1060,-5.11983101249914e-17,0.642990719878105
1.56,1070,2.21114791796578e-17,0.575660822758229
1.56,1080,1.64777770443938e-17,0.574937286946439
1.56,1090,3.02631555245825e-17,0.502414170129488
1.56,1100,1.24433127329952e-17,0.430695146694927
1.56,1110,1.431817555185e-17,0.392810068058694
1.56,1120,-3.63010734776076e-17,0.328556296321477
1.56,1130,-2.54471225884847e-17,0.280563653271387
1.56,1140,1.7002779428938e-17,0.189502983771545
1.56,1150,-7.723281757555091e-17,0.153880477445177
1.56,1160,-9.46881104755149e-18,0.0894391892347083
1.56,1170,-2.22225911379378e-17,0.0495468216721114
1.56,1180,-8.77266637223573e-18,0.0179633571892105
1.56,1190,-2.9436035066687604e-17,0.0098057115439837
1.56,1200,6.17017252380076e-17,0.0048165262491935
1.56,1210,-5.74927233437756e-17,0.0026156843572172
1.56,1220,3.75979494582411e-17,0.0019327990660563
1.56,1230,8.205398268848961e-17,0.0012502340541382
1.56,1240,-2.5143464852354502e-17,0.0006497485961697
1.57,300,0.0394713992150122,2.30126693602204e-11
1.57,310,0.0669610083902354,1.16467663102741e-10
1.57,320,0.10347635098834,3.90140344591692e-10
1.57,330,0.135907562892134,5.65744652318987e-10
1.57,340,0.157227870169218,4.34341885405445e-10
1.57,350,0.198332500009344,2.77956651873131e-10
1.57,360,0.271549657700494,1.36519218982641e-10
1.57,370,0.36792163211971,1.58037760038984e-10
1.57,380,0.47518212132257,3.87218731326804e-10
1.57,390,0.570588497274557,1.02415930770955e-09
1.57,400,0.641768042334408,3.17182117981162e-09
1.57,410,0.684368376914297,1.6277764980824e-08
1.57,420,0.702725673910241,7.79566141920342e-08
1.57,430,0.70930554532441,4.76233582522859e-07
1.57,440,0.712584310305899,2.77158695293882e-06
1.57,450,0.71865629282706,1.04974481565915e-05
1.57,460,0.731421981462806,2.64779015807191e-05
1.57,470,0.748355087855753,5.04211936137542e-05
1.57,480,0.762620926324922,6.51558031418006e-05
1.57,490,0.774977330264946,7.95709584179598e-05
1.57,500,0.788830826586676,9.9330176653767e-05
1.57,510,0.807731910724639,0.0001486423903888
1.57,520,0.829834020775512,0.0002652381399621
1.57,530,0.848576549430766,0.0005627017886709
1.57,540,0.861956331065853,0.0014138620836042
1.57,550,0.869948481425702,0.0030645342021412
1.57,560,0.873539234570979,0.0057303557547224
1.57,570,0.875113671947499,0.0097730860594529
1.57,580,0.875446474870447,0.0159154744513367
1.57,590,0.872743631555393,0.0240888844581135
1.57,600,0.866537973318916,0.0330673342251785
1.57,610,0.857373870626,0.042892310846204
1.57,620,0.848462506311618,0.0529465849025016
1.57,630,0.843320895976577,0.0636560276319578
1.57,640,0.838129164876386,0.0769483530992978
1.57,650,0.83065374481966,0.0925463156847515
1.57,660,0.821057448295125,0.109184393626861
1.57,670,0.814383415059211,0.123366421040763
1.57,680,0.802023434121717,0.140195060045253
1.57,690,0.787093912633982,0.155109352409656
1.57,700,0.77231359769593,0.167935462061619
1.57,710,0.759102921706382,0.178918064127073
1.57,720,0.746860239263558,0.189629726829509
1.57,730,0.735979284542384,0.200030863973355
1.57,740,0.726722205249328,0.210147451522895
1.57,750,0.717915473104796,0.220792112083921
1.57,760,0.711558856411957,0.229382552360258
1.57,770,0.698216283507382,0.245042862643342
1.57,780,0.662028649926039,0.283222670224351
1.57,790,0.549075346421452,0.398388742175752
1.57,800,0.339147472355081,0.61093535016122
1.57,810,0.152220657382355,0.799100273414938
1.57,820,0.0504438473473539,0.899697721781466
1.57,830,0.0035713182349867,0.943840798643833
1.57,840,-1.0736143068750001e-17,0.94457173483694
1.57,850,-1.0733188598213501e-17,0.942055722912142
1.57,860,3.21716950668441e-17,0.939936257867831
1.57,870,-7.504192574407951e-17,0.939005852794523
1.57,880,1.0710606503430001e-17,0.938604326522502
1.57,890,-3.21113637776681e-17,0.938213358262704
1.57,900,-5.3506801618903694e-18,0.937421375691096
1.57,910,-2.66968480125409e-17,0.937485607205568
1.57,920,5.3337128879574295e-18,0.934867061430994
1.57,930,-5.32217068437051e-18,0.932263785324018
1.57,940,2.13038790750067e-17,0.930410652339516
1.57,950,-2.13922105241133e-17,0.929261846740991
1.57,960,-4.27569450098097e-17,0.923572019423538
1.57,970,-1.56354899694066e-17,0.918911849554724
1.57,980,-2.12653784142053e-17,0.908383354030565
1.57,990,-2.04169128291207e-17,0.895511959019361
1.57,1000,-2.65401859547271e-17,0.880840654806693
1.57,1010,-5.1798145340808705e-17,0.865604971896546
1.57,1020,-3.2909324760128e-17,0.831743788597213
1.57,1030,1.6225250745689798e-18,0.81608950229751
1.57,1040,2.3996699481104e-17,0.756400091636799
1.57,1050,2.8650475423675e-17,0.743913472670408
1.57,1060,-8.385149223034681e-17,0.66466507545141
1.57,1070,-7.939669160741189e-18,0.589372819329129
1.57,1080,-2.6302562483644097e-18,0.5473917440595
1.57,1090,1.55201524406497e-17,0.532296259245575
1.57,1100,1.64710291752679e-17,0.436010917554283
1.57,1110,5.98872142915478e-17,0.380343720087809
1.57,1120,-9.02479264266077e-17,0.33247680612144
1.57,1130,9.84601247834106e-17,0.298069806956601
1.57,1140,-3.84023345869801e-17,0.21986787836671
1.57,1150,1.79287468254844e-17,0.156314815281648
1.57,1160,5.42054356626733e-17,0.110437427309814
1.57,1170,-4.0934477912208704e-17,0.0539904016216663
1.57,1180,1.6719748649187902e-17,0.0166907657127268
1.57,1190,-5.55140041756011e-17,0.0088851451842993
1.57,1200,5.4977507607936504e-17,0.004202002975083
1.57,1210,3.60720879585544e-18,0.0026310251526566
1.57,1220,1.9327252604652802e-17,0.0018399189537954
1.57,1230,-5.7803427110058e-17,0.0010291428985028
1.57,1240,3.0698137516193e-17,0.0005330661818959
1.58,300,0.0395084832476642,2.2249475158459198e-11
1.58,310,0.0669325307386874,1.1003925536012001e-10
1.58,320,0.103009007528467,2.76246830518005e-10
1.58,330,0.134935281863815,3.19781646705496e-10
1.58,340,0.156239397683162,2.11151064643637e-10
1.58,350,0.19760260223564,1.09910660277892e-10
1.58,360,0.272555671629927,7.82142089182183e-11
1.58,370,0.371072725248943,1.22626561768319e-10
1.58,380,0.478990442968021,3.4592947454153303e-10
1.58,390,0.574352449916173,1.06005469407877e-09
1.58,400,0.645728649516593,5.03000397908111e-09
1.58,410,0.686758800285517,2.40090591329371e-08
1.58,420,0.704125423110795,1.45012818052156e-07
1.58,430,0.71046287228467,9.09031066213902e-07
1.58,440,0.713527067898018,4.74347770439152e-06
1.58,450,0.71946867122893,1.50463336580579e-05
1.58,460,0.73202559796992,3.27306412327694e-05
1.58,470,0.74827093457076,5.03316119649603e-05
1.58,480,0.762520808004409,6.48475143086754e-05
1.58,490,0.774438901725771,7.77313909116307e-05
1.58,500,0.78815789103978,0.0001052440569014
1.58,510,0.807192614651026,0.0001774153218194
1.58,520,0.829353572634151,0.0003404456960964
1.58,530,0.848585928999395,0.0008087552683465
1.58,540,0.862670184293379,0.0020087703902346
1.58,550,0.870162726363568,0.0039795977203519
1.58,560,0.873209097313406,0.0071991704153376
1.58,570,0.874253102529046,0.0119903896835661
1.58,580,0.873888052345096,0.0187238739181368
1.58,590,0.870733471393928,0.027361863954078
1.58,600,0.863783034882997,0.0365899275275031
1.58,610,0.854040590722137,0.0465310128380583
1.58,620,0.844969519965008,0.056585797381659
1.58,630,0.839191256804887,0.0679804067144116
1.58,640,0.832955033122536,0.0824292773661773
1.58,650,0.824966655161677,0.0984487190051515
1.58,660,0.815897600877924,0.115214163160823
1.58,670,0.810091428515749,0.129408297289862
1.58,680,0.797063361512305,0.145659806212583
1.58,690,0.782547450657713,0.159859415022084
1.58,700,0.769920644760443,0.170274487631691
1.58,710,0.755638841842221,0.182281959533398
1.58,720,0.744919667160496,0.191447147146783
1.58,730,0.732881252830524,0.20309293755363
1.58,740,0.722668725787672,0.214163894462921
1.58,750,0.716181924031079,0.222423045659433
1.58,760,0.704724556343741,0.235941873769296
1.58,770,0.687896038023806,0.254881173872739
1.58,780,0.621749443933416,0.323045847016401
1.58,790,0.452477341481552,0.494776541008841
1.58,800,0.236169959322945,0.714172864020798
1.58,810,0.0893205482634581,0.861809134044084
1.58,820,0.0149699646008696,0.934774476129171
1.58,830,5.993286920599049e-11,0.947085726664819
1.58,840,5.36376390845756e-18,0.944290429932187
1.58,850,-2.14607361446526e-17,0.941726608621144
1.58,860,3.2181579708553304e-17,0.939742555606043
1.58,870,6.96753976096982e-17,0.938947711649334
1.58,880,1.07094997538347e-17,0.938597260938202
1.58,890,7.49340648263661e-17,0.938246193318876
1.58,900,2.1390666936941202e-17,0.937480566084722
1.58,910,-4.27173916678745e-17,0.937344895778147
1.58,920,7.99310723089088e-17,0.935055136244851
1.58,930,5.3046532807706005e-18,0.932254267473103
1.58,940,4.79264915044482e-17,0.929597055174884
1.58,950,-2.14831039735274e-17,0.928369014637185
1.58,960,-1.0718148880195501e-17,0.923879096479118
1.58,970,2.70881558147717e-19,0.91911723810618
1.58,980,-2.0582484242092e-17,0.911126593705462
1.58,990,3.23772718925059e-17,0.895958761490422
1.58,1000,2.1662418167285902e-17,0.887817098164509
1.58,1010,-2.8879429529743198e-18,0.855493180400425
1.58,1020,9.11758768621412e-18,0.836200209416101
1.58,1030,1.67359982656683e-17,0.792458987690865
1.58,1040,-3.92959597223255e-17,0.740293363668365
1.58,1050,-6.74469634539288e-17,0.683621636785192
1.58,1060,-1.6557747513214e-17,0.651901979142827
1.58,1070,-3.9849334911934304e-17,0.592279372503609
1.58,1080,7.02917820010795e-17,0.545560531702844
1.58,1090,-1.50603265858029e-17,0.518349237271152
1.58,1100,1.00225757177431e-18,0.486304171401383
1.58,1110,-1.3007683057065401e-17,0.359413160909143
1.58,1120,-7.04395357541944e-17,0.343838644330941
1.58,1130,7.85697861200378e-17,0.282280790403649
1.58,1140,-2.95330830808979e-17,0.220991202854031
1.58,1150,3.87998851336189e-17,0.153046309416224
1.58,1160,-4.33674588629129e-17,0.100339894171103
1.58,1170,1.9725357126504e-17,0.0599466481027593
1.58,1180,4.10392575638254e-17,0.0176972958159284
1.58,1190,-4.89413174422228e-17,0.009461646625999
1.58,1200,-3.5324466474678e-17,0.0054487273273236
1.58,1210,-4.46587235781041e-17,0.0030544992888305
1.58,1220,-2.47763618521524e-17,0.0018853983654843
1.58,1230,-8.65000158705339e-17,0.0011236851125575
1.58,1240,1.06105249649471e-17,0.000631729594015
1.59,300,0.039485883371367,2.01554435113737e-11
1.59,310,0.0667880378843522,9.370647197047319e-11
1.59,320,0.102517495653753,1.77188651234265e-10
1.59,330,0.133936301596303,1.63106115182633e-10
1.59,340,0.155366206183836,1.0147373330421e-10
1.59,350,0.197476223041541,4.790823197997009e-11
1.59,360,0.274018864351661,3.97778282713304e-11
1.59,370,0.374540828548306,9.371533965475389e-11
1.59,380,0.483220856611755,3.7515189377898004e-10
1.59,390,0.578316370171944,1.45088943658912e-09
1.59,400,0.648414695176386,8.72564340009116e-09
1.59,410,0.688780249474168,4.64873880507686e-08
1.59,420,0.705615674631331,3.12301515259171e-07
1.59,430,0.711660120831915,1.94962172561015e-06
1.59,440,0.714402741046688,7.71599989628636e-06
1.59,450,0.720114851461849,1.99334791084321e-05
1.59,460,0.732693959494031,3.87258081787796e-05
1.59,470,0.748359820433351,5.08583127357149e-05
1.59,480,0.762173533074133,6.28907821350239e-05
1.59,490,0.773872238654635,7.89985204064948e-05
1.59,500,0.787584309582159,0.000118599737978
1.59,510,0.806742556987553,0.0002139072265533
1.59,520,0.828999394462905,0.000462937536065
1.59,530,0.849228392708607,0.0011962799353815
1.59,540,0.863079463327286,0.002661431072165
1.59,550,0.870163270853996,0.0050670990633395
1.59,560,0.872749076319103,0.0087597893243609
1.59,570,0.873255813040534,0.0144195611076281
1.59,580,0.871835622013306,0.0220620471451014
1.59,590,0.868571345650494,0.0306082562401349
1.59,600,0.860944721421057,0.0400469532462937
1.59,610,0.85106917321356,0.0496981592410153
1.59,620,0.841853590421881,0.0598242720650647
1.59,630,0.834791269982172,0.0725149273931935
1.59,640,0.827991744018168,0.0877256413902482
1.59,650,0.819375508457969,0.104039898564815
1.59,660,0.814697367961501,0.118147665316542
1.59,670,0.805458704994578,0.135090014525119
1.59,680,0.792894027657234,0.150213448485987
1.59,690,0.779330779344285,0.163201697861698
1.59,700,0.765972188348409,0.174244260233103
1.59,710,0.75289433620726,0.18492626218146
1.59,720,0.741126978187285,0.195169938288243
1.59,730,0.730786181787638,0.205152319045912
1.59,740,0.721075844987332,0.215713699753827
1.59,750,0.714210263541915,0.224301072287429
1.59,760,0.700498817413224,0.23997936538346
1.59,770,0.664676354804533,0.277655959251801
1.59,780,0.552490421364196,0.3918502443267
1.59,790,0.342931661992085,0.604484892796058
1.59,800,0.154636745421642,0.79578792847854
1.59,810,0.0516201040488648,0.899401737451138
1.59,820,0.0037529745411561,0.945751681928596
1.59,830,3.75827889728466e-17,0.946807395948177
1.59,840,4.8303206203327e-17,0.944017674031567
1.59,850,-4.8287765211814404e-17,0.941207827694289
1.59,860,-2.6815455034995998e-17,0.939632053040527
1.59,870,5.89609102221864e-17,0.938891735063582
1.59,880,4.28593448552694e-17,0.93859099774524
1.59,890,-3.45692391481503e-21,0.938278453772649
1.59,900,-1.60382315237369e-17,0.937538035354514
1.59,910,-1.06845463910773e-17,0.937469619018107
1.59,920,2.6643725661813e-17,0.935360370722452
1.59,930,2.1285655130298602e-17,0.931839316653026
1.59,940,-2.6620204987835e-17,0.930259448694427
1.59,950,-2.67100103243693e-17,0.928012661252513
1.59,960,6.41823635124265e-17,0.923247540663537
1.59,970,4.79357789643047e-17,0.916366372371948
1.59,980,-5.4087909478358006e-18,0.909149880604316
1.59,990,5.859755517040911e-17,0.893690678837192
1.59,1000,-1.48967061722986e-17,0.882563478562307
1.59,1010,2.6702554310177802e-17,0.851905897822656
1.59,1020,-4.917077766409751e-19,0.816821175384168
1.59,1030,6.6699747620143296e-18,0.804862350191769
1.59,1040,9.28013305972033e-18,0.758984405972292
1.59,1050,9.98842292403644e-18,0.699354259949978
1.59,1060,3.69855203712066e-17,0.652757166121203
1.59,1070,1.1414672447424199e-18,0.585152826081153
1.59,1080,1.8847414478033102e-17,0.552452464019129
1.59,1090,3.4313191349042604e-17,0.522795728516493
1.59,1100,-9.68163990373663e-18,0.433970052555104
1.59,1110,-3.03568314648535e-17,0.390688421083346
1.59,1120,-7.92080829685085e-18,0.318211883889278
1.59,1130,-4.72088478533559e-17,0.283366806584421
1.59,1140,2.06113514915567e-17,0.195719857419657
1.59,1150,-4.17449482274436e-17,0.155533472322778
1.59,1160,-2.9587913837138503e-17,0.0997683783316057
1.59,1170,-1.38415188707073e-17,0.0546163477378599
1.59,1180,5.59177040465374e-17,0.0166349974971684
1.59,1190,-9.34270377842947e-17,0.0093936710655479
1.59,1200,-6.62493923119623e-18,0.0051368241590189
1.59,1210,4.5310302228836e-17,0.003174897706989
1.59,1220,2.13973975902855e-17,0.0016947951891911
1.59,1230,3.4972745212917695e-18,0.0012390140287213
1.59,1240,-7.499411662362071e-17,0.0006110873956722
1.6,300,0.0394718457616278,1.90975193270814e-11
1.6,310,0.0665157025861698,6.61271046297716e-11
1.6,320,0.101866278130804,1.0111081520442e-10
1.6,330,0.133037459207215,7.929020159185039e-11
1.6,340,0.154520931662487,4.0397863615421295e-11
1.6,350,0.197953652002,2.7143985891170897e-11
1.6,360,0.27630436535271,3.08384285841797e-11
1.6,370,0.377600101205538,8.359286228285869e-11
1.6,380,0.48685209076421,3.82617975985929e-10
1.6,390,0.582734066062923,2.3089955280328904e-09
1.6,400,0.651564853235465,1.28966987788435e-08
1.6,410,0.690406657500704,8.71904222073962e-08
1.6,420,0.706666430536237,5.96388313831033e-07
1.6,430,0.712454849689051,3.33146468764294e-06
1.6,440,0.715074251836884,1.10576979029955e-05
1.6,450,0.720608790412301,2.46233378793175e-05
1.6,460,0.732634737677138,3.87409552705952e-05
1.6,470,0.748279272667016,5.06370900070197e-05
1.6,480,0.761705414312364,6.14578515918303e-05
1.6,490,0.773255663847937,8.35669557847127e-05
1.6,500,0.787086434276985,0.0001413998410422
1.6,510,0.806291561940958,0.0002738215717623
1.6,520,0.828905084086506,0.0006628192651422
1.6,530,0.849827186509358,0.0016971783668509
1.6,540,0.863241456470775,0.0034523200707189
1.6,550,0.869764176162048,0.0063541044951665
1.6,560,0.87181907977994,0.0107290295056956
1.6,570,0.871765221529303,0.0169425534601456
1.6,580,0.87016103380376,0.0250644314993601
1.6,590,0.866329632486702,0.0338835442056962
1.6,600,0.858014107583258,0.0434567486531384
1.6,610,0.847810457640681,0.0530951164781182
1.6,620,0.837853375815762,0.0638770493385178
1.6,630,0.829741730941803,0.077635850862345
1.6,640,0.822426537052395,0.0933043382316825
1.6,650,0.814318516056099,0.109754896788923
1.6,660,0.811238312576064,0.123839448234657
1.6,670,0.801105281225713,0.140161248880527
1.6,680,0.788648912132318,0.154827651630465
1.6,690,0.777123846683551,0.165440949960778
1.6,700,0.762528732650133,0.177648491812543
1.6,710,0.75108666842039,0.186572953180262
1.6,720,0.738112240837132,0.198144974523126
1.6,730,0.726605655454096,0.209335567838489
1.6,740,0.71932815572763,0.217436343842802
1.6,750,0.707614119058298,0.230716675511044
1.6,760,0.690771944675077,0.249307592671226
1.6,770,0.626413922735462,0.315384700716193
1.6,780,0.458701253257759,0.485131800207661
1.6,790,0.241819370694645,0.705868256842057
1.6,800,0.0930390071990176,0.857426255501681
1.6,810,0.0157597559917891,0.935101342736232
1.6,820,2.0676569952475298e-11,0.949303723548642
1.6,830,-5.36831755476193e-18,0.946552786757598
1.6,840,5.36733132258002e-17,0.943656630473655
1.6,850,4.82900286093842e-17,0.940932550660384
1.6,860,-2.68116325015312e-17,0.93952454757179
1.6,870,-2.6800630453174e-17,0.938837792238796
1.6,880,5.3569000310021e-17,0.938585439960599
1.6,890,5.3537664694686094e-18,0.938310099932719
1.6,900,3.7422340168003e-17,0.937593805440089
1.6,910,-3.20323054438957e-17,0.937587945572443
1.6,920,-3.7297292235053304e-17,0.935129061196261
1.6,930,-5.3206639673970703e-17,0.93254390112538
1.6,940,5.32313133977921e-18,0.929690824114657
1.6,950,4.2687014872863804e-17,0.928042684780951
1.6,960,5.44241789252472e-18,0.925683497755689
1.6,970,4.31394691067177e-17,0.913844376292551
1.6,980,7.984630408563591e-19,0.912485163970722
1.6,990,-9.42180786055405e-18,0.896494702489778
1.6,1000,-2.98690914299021e-17,0.875608477790582
1.6,1010,2.56904187870337e-18,0.850474055265062
1.6,1020,-1.6354241819184e-17,0.827924369320776
1.6,1030,-3.29812767652087e-17,0.791411032874976
1.6,1040,-2.56352141731301e-17,0.775925636875433
1.6,1050,1.62404364357476e-17,0.70524235510545
1.6,1060,-1.77484502090464e-17,0.629844546963318
1.6,1070,-4.28704588516358e-17,0.610349674031834
1.6,1080,-2.77110758353937e-17,0.55080389864568
1.6,1090,8.754499155840981e-17,0.502503442799654
1.6,1100,7.65112711267463e-17,0.409125500279042
1.6,1110,1.3595171225745501e-17,0.400783664419657
1.6,1120,-5.790552727401511e-17,0.314896709597997
1.6,1130,1.04947965741237e-16,0.295120874263645
1.6,1140,7.94902871071825e-18,0.213627057308668
1.6,1150,9.114123859479049e-18,0.143606025990111
1.6,1160,2.92352623878881e-17,0.0872953760263089
1.6,1170,-2.7011026868017102e-17,0.0553974061341476
1.6,1180,-3.04763001191449e-17,0.0158960511863554
1.6,1190,-2.18873617407892e-17,0.0081006157568613
1.6,1200,7.53371951947488e-17,0.0052316587586138
1.6,1210,2.54251451520343e-17,0.0025121007609282
1.6,1220,3.1067309857461097e-18,0.001720846099681
1.6,1230,1.71923484116758e-17,0.0013006269019357
1.6,1240,-3.3180114554695497e-18,0.0007449612528023
1.61,300,0.039398906466794,1.6471326670631798e-11
1.61,310,0.0662470775582506,4.2485071913146493e-11
1.61,320,0.101159627569001,5.0292455661900695e-11
1.61,330,0.132222254508605,3.8265428757019e-11
1.61,340,0.154079372925657,1.71740720801666e-11
1.61,350,0.19874042613537,1.3750900866593499e-11
1.61,360,0.278760757732445,2.3312467938790397e-11
1.61,370,0.381259187495781,9.138582709997069e-11
1.61,380,0.490770150718208,5.26023125219252e-10
1.61,390,0.585682605927417,4.02298301718899e-09
1.61,400,0.653888432912716,2.42289232151821e-08
1.61,410,0.692122693445423,1.86400281709204e-07
1.61,420,0.707767612152878,1.285748038225e-06
1.61,430,0.7131681481331,5.43936003466496e-06
1.61,440,0.715612342364135,1.46915211798421e-05
1.61,450,0.721173456422314,2.93343576966761e-05
1.61,460,0.732701658778117,3.90778495725868e-05
1.61,470,0.748000948799667,4.91593729111545e-05
1.61,480,0.761212995460854,6.22608494182996e-05
1.61,490,0.772726117976305,9.3769807234285e-05
1.61,500,0.78666754577336,0.0001698196174562
1.61,510,0.805917233745677,0.0003698511242725
1.61,520,0.829422290459605,0.0009784693833726
1.61,530,0.850195686958999,0.0022526005106559
1.61,540,0.863221780130478,0.0043883173938662
1.61,550,0.869236201819638,0.0077240567454072
1.61,560,0.870762125349714,0.0128988073401399
1.61,570,0.869778693406773,0.0199615405383479
1.61,580,0.868391501203111,0.028004193507906
1.61,590,0.864038896929712,0.0370663802140827
1.61,600,0.85541687906478,0.046381270409219
1.61,610,0.844886577569214,0.0560961197690513
1.61,620,0.833709277417827,0.0680252916038669
1.61,630,0.824872106569249,0.0826057756918006
1.61,640,0.816938780785027,0.0986270683160804
1.61,650,0.813236331264046,0.112545779400091
1.61,660,0.806978972269722,0.129464171121307
1.61,670,0.797096574884094,0.144710004555939
1.61,680,0.785668916635761,0.158053640022088
1.61,690,0.773310170979236,0.169390837489874
1.61,700,0.759940598467825,0.180176703962268
1.61,710,0.74758754221782,0.190022171447794
1.61,720,0.736314194524719,0.199878146496153
1.61,730,0.725507269098183,0.210539808020855
1.61,740,0.717907724084272,0.218842600872629
1.61,750,0.703746854347546,0.23447503014349
1.61,760,0.669129909232409,0.270512942266696
1.61,770,0.560368055705859,0.380794354929476
1.61,780,0.352450810370023,0.591204598299973
1.61,790,0.160425810421944,0.787411600694645
1.61,800,0.0542949319398992,0.896274002927172
1.61,810,0.0046038768797425,0.946239806222441
1.61,820,2.68574006930394e-17,0.949127305129897
1.61,830,-1.07396147051197e-17,0.946299199417503
1.61,840,-1.0733672187481701e-17,0.943071237153163
1.61,850,3.2188001275172904e-17,0.940778825206028
1.61,860,-2.1449352444527602e-17,0.939419926713353
1.61,870,-1.60792109123989e-17,0.938785762117066
1.61,880,3.74971905265393e-17,0.938580501746824
1.61,890,-5.35050039299269e-18,0.938341101445165
1.61,900,1.22971654092909e-16,0.937647904159454
1.61,910,-5.34334760379556e-18,0.937778151102898
1.61,920,-4.79532852043438e-17,0.935217194710522
1.61,930,-6.91738078699899e-17,0.931925846751702
1.61,940,3.19380312744542e-17,0.92993681822633
1.61,950,-5.25676581532721e-18,0.928010113859013
1.61,960,2.67274986295116e-17,0.924994590115201
1.61,970,-6.89706501409979e-17,0.919173585351059
1.61,980,1.52851155268371e-17,0.910330471629368
1.61,990,3.31512324518688e-19,0.895036848405281
1.61,1000,-5.63679877011869e-17,0.883166290953342
1.61,1010,8.576522477571279e-18,0.859598200131332
1.61,1020,-4.52736804490927e-17,0.837379146366643
1.61,1030,9.936338609900489e-18,0.809403635588235
1.61,1040,1.08891301263788e-17,0.749231725491254
1.61,1050,1.03463647706114e-16,0.720874102011659
1.61,1060,3.65741524965872e-18,0.666239084646714
1.61,1070,1.1208989689834301e-17,0.610692141281307
1.61,1080,6.58702027727176e-18,0.549451984667049
1.61,1090,-5.61123162959867e-17,0.510249584090809
1.61,1100,5.63871082853968e-17,0.434962894999341
1.61,1110,-8.56838389956066e-17,0.381073809380781
1.61,1120,4.6876582774836997e-17,0.353959336170159
1.61,1130,-4.2060386930029e-17,0.294861905045391
